|            JD |          Tempo |              BC |            432s |             430 |             423 |            405 |
|  2451775.2552 |  20550.8050677 |   20550.8057662 |   20550.8050146 |   20550.8050129 |   20550.8049929 |  20550.8050575 |
| 2451776.17584 |  20176.2517755 |   20176.2524201 |   20176.2517411 |   20176.2517393 |   20176.2517193 |  20176.2517836 |
| 2451777.09648 |   19876.977272 |   19876.9780994 |   19876.9772404 |   19876.9772385 |   19876.9772184 |  19876.9772823 |
| 2451778.01712 |  19660.9751721 |   19660.9761554 |   19660.9751335 |   19660.9751315 |   19660.9751114 |   19660.975175 |
| 2451778.93776 |  19516.0263971 |   19516.0271376 |   19516.0263393 |   19516.0263371 |   19516.0263169 |  19516.0263802 |
| 2451779.85841 |  19412.4833134 |    19412.483922 |   19412.4832303 |   19412.4832282 |   19412.4832079 |  19412.4832707 |
| 2451780.77905 |  19310.0395508 |   19310.0398896 |   19310.0394443 |   19310.0394421 |   19310.0394218 |  19310.0394842 |
| 2451781.69969 |  19166.9401385 |   19166.9403093 |    19166.940018 |   19166.9400157 |   19166.9399955 |  19166.9400573 |
| 2451782.62033 |  18949.5287322 |    18949.529077 |   18949.5286038 |   18949.5286015 |   18949.5285812 |  18949.5286423 |
| 2451783.54097 |  18639.9506107 |   18639.9507096 |   18639.9504808 |   18639.9504784 |    18639.950458 |  18639.9505185 |
| 2451784.46161 |  18240.2502055 |   18240.2507242 |   18240.2500655 |   18240.2500631 |   18240.2500427 |  18240.2501024 |
| 2451785.38225 |  17771.9243868 |   17771.9249774 |   17771.9242503 |   17771.9242477 |   17771.9242274 |  17771.9242862 |
| 2451786.30289 |  17271.0315527 |   17271.0321552 |   17271.0314611 |   17271.0314585 |   17271.0314382 |   17271.031496 |
| 2451787.22353 |   16779.973596 |   16779.9745553 |   16779.9735565 |   16779.9735538 |   16779.9735335 |  16779.9735903 |
| 2451788.14417 |  16337.8304873 |   16337.8313027 |   16337.8304741 |   16337.8304714 |   16337.8304511 |  16337.8305068 |
| 2451789.06481 |  15971.4586213 |   15971.4594007 |   15971.4586082 |   15971.4586055 |   15971.4585852 |  15971.4586397 |
| 2451789.98545 |  15689.3881546 |   15689.3888861 |   15689.3881279 |   15689.3881252 |   15689.3881049 |  15689.3881582 |
| 2451790.90609 |  15479.9129623 |   15479.9136937 |    15479.912914 |   15479.9129112 |   15479.9128909 |  15479.9129432 |
| 2451791.82674 |  15313.8071139 |   15313.8079204 |   15313.8070441 |   15313.8070413 |   15313.8070211 |  15313.8070722 |
| 2451792.74738 |  15151.0443862 |   15151.0448359 |   15151.0442996 |   15151.0442966 |   15151.0442765 |  15151.0443265 |
| 2451793.66802 |   14949.983148 |   14949.9834748 |   14949.9830524 |   14949.9830495 |   14949.9830294 |  14949.9830782 |
| 2451794.58866 |  14676.9164891 |   14676.9169928 |   14676.9163864 |   14676.9163834 |   14676.9163634 |  14676.9164112 |
|  2451795.5093 |  14313.8045783 |    14313.804992 |    14313.804472 |   14313.8044689 |    14313.804449 |  14313.8044957 |
| 2451796.42994 |  13862.4222048 |   13862.4228194 |   13862.4221004 |   13862.4220974 |   13862.4220774 |  13862.4221232 |
| 2451797.35058 |  13343.9738002 |   13343.9745526 |   13343.9736961 |   13343.9736929 |   13343.9736731 |  13343.9737179 |
| 2451798.27122 |  12794.2641502 |   12794.2647588 |   12794.2641045 |   12794.2641013 |   12794.2640814 |  12794.2641254 |
| 2451799.19186 |  12255.5290808 |   12255.5298332 |   12255.5290858 |   12255.5290825 |   12255.5290627 |  12255.5291059 |
|  2451800.1125 |  11766.7932775 |   11766.7941409 |   11766.7932934 |     11766.79329 |   11766.7932703 |  11766.7933125 |
| 2451801.03314 |    11354.95969 |   11354.9606133 |   11354.9596999 |   11354.9596966 |    11354.959677 |  11354.9597184 |
| 2451801.95378 |  11028.6674404 |   11028.6683158 |   11028.6674372 |   11028.6674339 |   11028.6674143 |  11028.6674548 |
| 2451802.87442 |  10776.3224752 |   10776.3231497 |   10776.3224548 |   10776.3224514 |   10776.3224319 |  10776.3224717 |
| 2451803.79507 |  10568.7514866 |   10568.7521821 |   10568.7514472 |   10568.7514438 |   10568.7514244 |  10568.7514634 |
| 2451804.71571 |  10365.8727536 |   10365.8733232 |   10365.8726968 |   10365.8726933 |   10365.8726739 |  10365.8727122 |
| 2451805.63635 |  10125.8594394 |   10125.8598741 |   10125.8593706 |   10125.8593671 |   10125.8593479 |  10125.8593853 |
| 2451806.55699 |  9814.70124372 |   9814.70151353 |   9814.70116288 |   9814.70115928 |   9814.70114024 |  9814.70117686 |
| 2451807.47763 |  9413.97955657 |   9413.97989233 |   9413.97946496 |    9413.9794613 |   9413.97944233 |  9413.97947807 |
| 2451808.39827 |  8925.08009062 |   8925.08078614 |   8925.07998823 |    8925.0799845 |   8925.07996559 |  8925.08000047 |
| 2451809.31891 |  8368.88153787 |   8368.88232932 |   8368.88143932 |   8368.88143559 |   8368.88141682 |   8368.8814507 |
| 2451810.23955 |  7780.99307558 |    7780.9937711 |   7780.99302976 |    7780.9930259 |   7780.99300726 |  7780.99304014 |
| 2451811.16019 |  7203.63058432 |   7203.63151967 |   7203.63059059 |   7203.63058673 |   7203.63056822 |  7203.63059991 |
| 2451812.08083 |    6675.988987 |   6675.98988937 |   6675.98901477 |   6675.98901098 |   6675.98899261 |   6675.9890231 |
| 2451813.00147 |  6225.31093992 |   6225.31202516 |   6225.31097268 |   6225.31096882 |   6225.31095058 |  6225.31097981 |
| 2451813.92211 |   5860.6920833 |   5860.69292571 |    5860.6921093 |   5860.69210544 |   5860.69208733 |  5860.69211523 |
| 2451814.84275 |  5571.03751798 |   5571.03843834 |   5571.03753437 |   5571.03753044 |   5571.03751254 |  5571.03753896 |
|  2451815.7634 |  5327.63593139 |   5327.63666888 |   5327.63592952 |   5327.63592553 |   5327.63590782 |  5327.63593285 |
| 2451816.68404 |  5090.76282023 |   5090.76335986 |    5090.7627977 |   5090.76279378 |    5090.7627762 |  5090.76279977 |
| 2451817.60468 |  4818.80359469 |   4818.80408035 |   4818.80355516 |   4818.80355116 |   4818.80353372 |  4818.80355582 |
| 2451818.52532 |  4477.81054526 |   4477.81089302 |   4477.81049179 |   4477.81048793 |   4477.81047062 |  4477.81049126 |
| 2451819.44596 |  4049.30769961 |   4049.30816129 |   4049.30763634 |   4049.30763235 |    4049.3076153 |  4049.30763448 |
|  2451820.3666 |  3534.55768763 |   3534.55832919 |   3534.55761486 |   3534.55761087 |   3534.55759403 |   3534.5576118 |
| 2451821.28724 |  2954.31365122 |   2954.31445466 |   2954.31358841 |   2954.31358442 |   2954.31356771 |  2954.31358408 |
| 2451822.20788 |  2344.11208597 |   2344.11289241 |   2344.11206511 |   2344.11206111 |   2344.11204461 |  2344.11205965 |
| 2451823.12852 |  1746.18230614 |   1746.18314257 |   1746.18234888 |   1746.18234482 |   1746.18232851 |  1746.18234229 |
| 2451824.04916 |  1199.82253414 |   1199.82330461 |   1199.82259335 |   1199.82258922 |   1199.82257311 |  1199.82258562 |
|  2451824.9698 |  732.442560567 |   732.443663803 |    732.44261843 |    732.44261437 |    732.44259846 |  732.442609777 |
| 2451825.89044 |  353.321264778 |   353.322167153 |   353.321316374 |    353.32131238 |   353.321296537 |  353.321306788 |
| 2451826.81108 |  51.5058522405 |   51.5066227071 |   51.5058936673 |   51.5058895402 |   51.5058739634 |  51.5058830166 |
| 2451827.73173 | -201.666995844 |  -201.666486197 |  -201.666969468 |  -201.666973595 |  -201.666988972 | -201.666980984 |
| 2451828.65237 | -446.004546477 |  -446.004009849 |  -446.004535581 |  -446.004539708 |  -446.004554885 | -446.004547896 |
| 2451829.57301 |  -723.34706125 |  -723.346653532 |  -723.347071132 |  -723.347075259 |  -723.347090237 | -723.347084279 |
| 2451830.49365 | -1067.99495848 |  -1067.99443684 |  -1067.99498049 |  -1067.99498465 |  -1067.99499943 |  -1067.9949944 |
| 2451831.41429 | -1498.86156273 |  -1498.86126294 |  -1498.86160284 |  -1498.86160703 |  -1498.86162158 | -1498.86161755 |
| 2451832.33493 | -2015.14445552 |  -2015.14395487 |  -2015.14451248 |  -2015.14451667 |  -2015.14453102 | -2015.14452789 |
| 2451833.25557 | -2596.50377384 |  -2596.50289245 |  -2596.50382388 |  -2596.50382807 |  -2596.50384219 | -2596.50384005 |
| 2451834.17621 |  -3207.7059264 |  -3207.70510496 |  -3207.70592353 |  -3207.70592775 |  -3207.70594163 | -3207.70594047 |
| 2451835.09685 | -3806.67061977 |  -3806.66967242 |  -3806.67057501 |  -3806.67057927 |  -3806.67059292 | -3806.67059279 |
| 2451836.01749 | -4354.08111637 |  -4354.08016902 |  -4354.08104079 |  -4354.08104502 |  -4354.08105846 | -4354.08105936 |
| 2451836.93813 |  -4822.3599097 |  -4822.35894437 |  -4822.35983012 |  -4822.35983435 |  -4822.35984756 | -4822.35984959 |
| 2451837.85877 | -5201.95726392 |  -5201.95640652 |  -5201.95718312 |  -5201.95718734 |  -5201.95720032 | -5201.95720355 |
| 2451838.77941 | -5503.51355685 |  -5503.51272942 |  -5503.51348233 |  -5503.51348656 |  -5503.51349927 | -5503.51350377 |
| 2451839.70006 | -5755.40059508 |  -5755.40006145 |  -5755.40053564 |  -5755.40053987 |  -5755.40055232 | -5755.40055814 |
|  2451840.6207 | -5997.20374824 |  -5997.20320561 |  -5997.20370666 |  -5997.20371086 |  -5997.20372307 | -5997.20373026 |
| 2451841.54134 | -6270.63553935 |  -6270.63504769 |  -6270.63551988 |  -6270.63552408 |  -6270.63553599 | -6270.63554465 |
| 2451842.46198 |  -6609.9591555 |  -6609.95848696 |  -6609.95914838 |  -6609.95915257 |  -6609.95916422 | -6609.95917437 |
| 2451843.38262 | -7034.11230338 |   -7034.1118387 |  -7034.11232789 |  -7034.11233205 |  -7034.11234343 | -7034.11235505 |
| 2451844.30326 | -7542.33333029 |  -7542.33272471 |  -7542.33337126 |  -7542.33337542 |   -7542.3333865 | -7542.33339965 |
|  2451845.2239 | -8114.28993097 |  -8114.28904359 |   -8114.2899627 |  -8114.28996686 |  -8114.28997767 | -8114.28999229 |
| 2451846.14454 | -8714.68193624 |  -8714.68106684 |  -8714.68190704 |  -8714.68191117 |  -8714.68192172 |  -8714.6819378 |
| 2451847.06518 | -9301.26641525 |  -9301.26551587 |  -9301.26634761 |  -9301.26635174 |  -9301.26636199 | -9301.26637953 |
| 2451847.98582 | -9834.47154302 |  -9834.47075457 |   -9834.4714413 |  -9834.47144539 |  -9834.47145538 | -9834.47147428 |
| 2451848.90646 |  -10286.402051 |  -10286.4009508 |  -10286.4019464 |  -10286.4019505 |  -10286.4019602 | -10286.4019804 |
|  2451849.8271 | -10647.1789024 |  -10647.1778621 |  -10647.1787996 |  -10647.1788037 |  -10647.1788131 | -10647.1788347 |
| 2451850.74774 | -10927.1638449 |  -10927.1630804 |  -10927.1637488 |  -10927.1637528 |   -10927.163762 | -10927.1637848 |
| 2451851.66839 | -11154.5606873 |  -11154.5600398 |  -11154.5606039 |  -11154.5606079 |  -11154.5606168 | -11154.5606407 |
| 2451852.58903 | -11368.9413627 |    -11368.94085 |  -11368.9412963 |  -11368.9413003 |  -11368.9413088 | -11368.9413339 |
| 2451853.50967 | -11612.1764625 |  -11612.1761987 |  -11612.1764153 |  -11612.1764193 |  -11612.1764276 | -11612.1764537 |
| 2451854.43031 | -11918.8434314 |  -11918.8427479 |  -11918.8434047 |  -11918.8434087 |  -11918.8434167 | -11918.8434439 |
| 2451855.35095 | -12308.3051447 |  -12308.3047429 |  -12308.3051383 |  -12308.3051422 |  -12308.3051499 |  -12308.305178 |
| 2451856.27159 | -12780.2699522 |  -12780.2693436 |  -12780.2699624 |  -12780.2699663 |  -12780.2699738 | -12780.2700028 |
| 2451857.19223 | -13314.8483573 |  -13314.8475419 |  -13314.8483625 |  -13314.8483664 |  -13314.8483735 | -13314.8484034 |
| 2451858.11287 | -13877.0932892 |  -13877.0923599 |    -13877.09324 |  -13877.0932438 |  -13877.0932508 | -13877.0932815 |
| 2451859.03351 | -14424.9853424 |  -14424.9840413 |  -14424.9852409 |  -14424.9852447 |  -14424.9852513 | -14424.9852828 |
| 2451859.95415 | -14919.0361512 |   -14919.035039 |  -14919.0360388 |  -14919.0360426 |   -14919.036049 | -14919.0360813 |
| 2451860.87479 | -15331.3127001 |  -15331.3117977 |  -15331.3125745 |  -15331.3125782 |  -15331.3125843 | -15331.3126174 |
| 2451861.79543 | -15651.8177291 |  -15651.8170305 |  -15651.8176048 |  -15651.8176086 |  -15651.8176143 | -15651.8176482 |
| 2451862.71607 | -15890.7671818 |  -15890.7664203 |  -15890.7670647 |  -15890.7670684 |  -15890.7670739 | -15890.7671087 |
| 2451863.63672 | -16076.2440748 |  -16076.2436041 |  -16076.2439695 |  -16076.2439732 |  -16076.2439784 |  -16076.244014 |
| 2451864.55736 | -16247.7658508 |  -16247.7651732 |  -16247.7657613 |  -16247.7657649 |  -16247.7657698 | -16247.7658064 |
|   2451865.478 | -16447.2356137 |  -16447.2353169 |   -16447.235559 |  -16447.2355627 |  -16447.2355672 | -16447.2356048 |
| 2451866.39864 | -16709.3447983 |  -16709.3442317 |  -16709.3447579 |  -16709.3447615 |  -16709.3447657 | -16709.3448044 |
| 2451867.31928 |  -17053.619385 |  -17053.6190612 |  -17053.6193593 |  -17053.6193629 |  -17053.6193668 | -17053.6194066 |
| 2451868.23992 | -17479.9271982 |  -17479.9266106 |  -17479.9271873 |  -17479.9271908 |  -17479.9271944 | -17479.9272353 |
| 2451869.16056 | -17968.4731039 |  -17968.4720576 |   -17968.473084 |  -17968.4730875 |  -17968.4730908 | -17968.4731329 |
|  2451870.0812 | -18484.2844621 |  -18484.2834938 |  -18484.2843947 |  -18484.2843981 |  -18484.2844011 | -18484.2844444 |
| 2451871.00184 | -18985.1633139 |  -18985.1622617 |  -18985.1632023 |  -18985.1632056 |  -18985.1632083 | -18985.1632529 |
| 2451871.92248 | -19431.2892943 |   -19431.288305 |  -19431.2891612 |  -19431.2891645 |  -19431.2891668 | -19431.2892126 |
| 2451872.84312 | -19794.2796873 |  -19794.2784852 |  -19794.2795419 |  -19794.2795452 |  -19794.2795471 | -19794.2795941 |
| 2451873.76376 | -20063.6366424 |   -20063.635683 |  -20063.6364928 |   -20063.636496 |  -20063.6364977 | -20063.6365459 |
|  2451874.6844 | -20249.1084329 |  -20249.1077074 |   -20249.108288 |  -20249.1082911 |  -20249.1082925 | -20249.1083418 |
| 2451875.60505 | -20378.4253697 |  -20378.4246532 |  -20378.4252383 |  -20378.4252413 |  -20378.4252424 | -20378.4252927 |
| 2451876.52569 | -20490.9281436 |  -20490.9277179 |  -20490.9280321 |  -20490.9280351 |  -20490.9280359 | -20490.9280872 |
| 2451877.44633 | -20628.5452633 |  -20628.5448706 |  -20628.5451877 |  -20628.5451907 |  -20628.5451911 | -20628.5452433 |
| 2451878.36697 |  -20826.182263 |  -20826.1816515 |  -20826.1822054 |  -20826.1822083 |  -20826.1822085 | -20826.1822616 |
| 2451879.28761 |  -21103.719475 |  -21103.7190643 |  -21103.7194305 |  -21103.7194334 |  -21103.7194332 | -21103.7194871 |
| 2451880.20825 | -21461.4478748 |  -21461.4474971 |  -21461.4478393 |  -21461.4478421 |  -21461.4478416 | -21461.4478963 |
| 2451881.12889 | -21879.9860598 |  -21879.9853433 |  -21879.9860159 |  -21879.9860187 |  -21879.9860179 | -21879.9860732 |
| 2451882.04953 | -22324.6973796 |  -22324.6964622 |  -22324.6972929 |  -22324.6972956 |  -22324.6972945 | -22324.6973504 |
| 2451882.97017 | -22753.5975522 |  -22753.5961612 |  -22753.5974291 |  -22753.5974317 |  -22753.5974304 | -22753.5974868 |
| 2451883.89081 | -23126.9454088 |  -23126.9442786 |  -23126.9452666 |  -23126.9452692 |  -23126.9452675 | -23126.9453245 |
| 2451884.81145 | -23416.3246837 |  -23416.3236465 |  -23416.3245245 |   -23416.324527 |   -23416.324525 | -23416.3245824 |
| 2451885.73209 | -23611.1410232 |  -23611.1401268 |  -23611.1408561 |  -23611.1408586 |  -23611.1408563 | -23611.1409142 |
| 2451886.65273 | -23721.0488206 |   -23721.048203 |   -23721.048657 |  -23721.0486593 |  -23721.0486568 |  -23721.048715 |
| 2451887.57338 |  -23773.751951 |  -23773.7514623 |  -23773.7518007 |   -23773.751803 |  -23773.7518002 | -23773.7518588 |
| 2451888.49402 | -23808.6789625 |  -23808.6785248 |   -23808.678827 |  -23808.6788293 |  -23808.6788262 | -23808.6788851 |
| 2451889.41466 | -23867.9756473 |  -23867.9756173 |  -23867.9755487 |  -23867.9755509 |  -23867.9755475 | -23867.9756068 |
|  2451890.3353 | -23986.8717892 |  -23986.8714115 |    -23986.87172 |  -23986.8717222 |  -23986.8717185 | -23986.8717782 |
| 2451891.25594 | -24185.6233753 |  -24185.6230576 |  -24185.6233229 |  -24185.6233251 |   -24185.623321 | -24185.6233812 |
| 2451892.17658 | -24464.8740391 |  -24464.8733916 |  -24464.8739915 |  -24464.8739935 |  -24464.8739892 | -24464.8740498 |
| 2451893.09722 | -24805.4982239 |  -24805.4973485 |  -24805.4981611 |   -24805.498163 |  -24805.4981584 | -24805.4982196 |
| 2451894.01786 | -25172.9626506 |  -25172.9617572 |  -25172.9625469 |  -25172.9625488 |  -25172.9625439 | -25172.9626057 |
|  2451894.9385 | -25525.2074746 |  -25525.2063623 |  -25525.2073428 |  -25525.2073446 |  -25525.2073394 | -25525.2074019 |
| 2451895.85914 | -25822.2430022 |  -25822.2421687 |  -25822.2428522 |  -25822.2428539 |  -25822.2428484 | -25822.2429116 |
| 2451896.77978 | -26035.2666759 |  -26035.2653479 |  -26035.2665104 |  -26035.2665121 |  -26035.2665063 | -26035.2665702 |
| 2451897.70042 | -26153.2169487 |  -26153.2159833 |  -26153.2167714 |  -26153.2167731 |  -26153.2167669 | -26153.2168316 |
| 2451898.62106 | -26185.2680481 |  -26185.2674006 |  -26185.2678752 |  -26185.2678767 |  -26185.2678703 | -26185.2679357 |
| 2451899.54171 | -26158.6981591 |  -26158.6975325 |  -26158.6979992 |  -26158.6980007 |  -26158.6979939 |   -26158.69806 |
| 2451900.46235 |  -26112.620559 |  -26112.6202742 |  -26112.6204182 |  -26112.6204196 |  -26112.6204125 | -26112.6204793 |
| 2451901.38299 | -26089.0123376 |  -26089.0121397 |  -26089.0122307 |   -26089.012232 |  -26089.0122247 | -26089.0122921 |
| 2451902.30363 | -26123.0922376 |  -26123.0918388 |  -26123.0921603 |  -26123.0921615 |  -26123.0921539 | -26123.0922218 |
| 2451903.22427 | -26235.2472912 |  -26235.2469854 |  -26235.2472308 |  -26235.2472319 |   -26235.247224 | -26235.2472925 |
| 2451904.14491 |  -26426.353747 |  -26426.3531414 |  -26426.3536886 |  -26426.3536897 |  -26426.3536815 | -26426.3537504 |
| 2451905.06555 | -26677.5616234 |  -26677.5610298 |  -26677.5615421 |  -26677.5615431 |  -26677.5615346 | -26677.5616039 |
| 2451905.98619 | -26954.5918534 |   -26954.590945 |  -26954.5917321 |   -26954.591733 |  -26954.5917243 | -26954.5917939 |
| 2451906.90683 | -27215.5635594 |  -27215.5623692 |  -27215.5634131 |   -27215.563414 |   -27215.563405 | -27215.5634748 |
| 2451907.82747 | -27420.5620559 |  -27420.5609137 |  -27420.5618962 |   -27420.561897 |  -27420.5618878 | -27420.5619578 |
| 2451908.74811 | -27540.7603523 |  -27540.7595729 |  -27540.7601796 |  -27540.7601802 |  -27540.7601707 | -27540.7602409 |
