JD,Tempo,BCPy 
2455059.1808138466,21336.243431032886,21336.24261462488
2455060.1014546123,21067.54539581193,21067.544213325826
2455061.0220953785,20881.130928861996,20881.130187086193
2455061.942736144,20763.124316140034,20763.123585015448
2455062.8633769103,20682.718413987805,20682.717910513446
2455063.7840176765,20599.237276776505,20599.23689161862
2455064.704658442,20471.45263024649,20471.45226382657
2455065.6252992083,20267.02865901693,20267.028669487845
2455066.545939974,19969.938119517676,19969.938006590186
2455067.46658074,19584.150722575105,19584.15047652276
2455068.3872215063,19132.759490222725,19132.75932415948
2455069.307862272,18652.738515828336,18652.73783884683
2455070.228503038,18186.524833844313,18186.524266747834
2455071.149143804,17772.356861365344,17772.35580610068
2455072.06978457,17435.560558594017,17435.5595194999
2455072.990425336,17182.791372060576,17182.790418366876
2455073.911066102,17000.535011513482,17000.53419414102
2455074.831706868,16858.218186401355,16858.21731246627
2455075.752347634,16715.214542763802,16715.21401823836
2455076.6729884,16530.14900397034,16530.148807545473
2455077.593629166,16270.368493275611,16270.368072009025
2455078.5142699317,15919.416059589792,15919.415830602631
2455079.434910698,15480.804913767612,15480.804657707842
2455080.355551464,14977.220390078954,14977.219873996764
2455081.2761922297,14445.33978136234,14445.338986613373
2455082.196832996,13927.451341069089,13927.450669062919
2455083.1174737616,13461.79045839007,13461.789562001446
2455084.0381145277,13073.797563282104,13073.796435019945
2455084.958755294,12770.303187066756,12770.302043463576
2455085.8793960596,12537.966175632831,12537.96517338363
2455086.8000368257,12346.32353207425,12346.323091092294
2455087.7206775914,12154.759218289097,12154.758688776998
2455088.6413183575,11921.793877838298,11921.793367754652
2455089.5619591237,11614.5829595315,11614.58276765962
2455090.4825998894,11216.445273516138,11216.445096279976
2455091.4032406555,10730.700544594554,10730.7003283683
2455092.3238814212,10179.941381229366,10179.940902713404
2455093.2445221874,9600.899560540418,9600.898926488047
2455094.1651629535,9036.083347668104,9036.082547109689
2455095.0858037192,8524.095275634907,8524.094289006796
2455096.0064444854,8090.846022851417,8090.845117682326
2455096.9270852515,7743.673630297574,7743.672463538921
2455097.8477260172,7469.706379878393,7469.70541038781
2455098.7683667834,7238.8494318179155,7238.8485143335965
2455099.689007549,7010.700964715088,7010.700301874181
2455100.6096483152,6743.824255616292,6743.823864959174
2455101.5302890814,6405.250711203754,6405.250193161804
2455102.450929847,5978.042582237272,5978.042139519292
2455103.3715706132,5465.190787147104,5465.190449510039
2455104.292211379,4888.952241791025,4888.951655216467
2455105.212852145,4285.779925296708,4285.779399890175
2455106.1334929112,3698.008606913259,3698.007820969831
2455107.054133677,3164.1894232441578,3164.1884260396278
2455107.974774443,2710.2903070636257,2710.289230707274
2455108.895415209,2343.769171365933,2343.768233130436
2455109.816055975,2051.8776386691625,2051.876556478623
2455110.736696741,1804.580407979518,1804.579652687124
2455111.657337507,1561.4300744527059,1561.4293666714088
2455112.577978273,1280.8171357477893,1280.8165146135384
2455113.498619039,929.4898535641844,929.4895337352822
2455114.4192598048,490.16449418176404,490.16405865310196
2455115.339900571,-34.51460203821056,-34.515013686933145
2455116.2605413366,-622.5629346487003,-622.5634623747821
2455117.1811821028,-1237.6631776113506,-1237.6637375378925
2455118.101822869,-1837.441243896191,-1837.442043537636
2455119.0224636346,-2383.12298428816,-2383.1241455007744
2455119.9431044008,-2848.362526655008,-2848.3636725785336
2455120.8637451665,-3225.2248922682015,-3225.2260388094833
2455121.7843859326,-3525.9601166046477,-3525.96123850094
2455122.7050266988,-3780.16040740522,-3780.161227999306
2455123.6256674645,-4027.951456231682,-4027.9521459146486
2455124.5463082306,-4310.777450869856,-4310.777898384248
2455125.4669489963,-4661.8818703381085,-4661.882507243128
2455126.3875897625,-5098.667435983146,-5098.667936928068
2455127.3082305286,-5618.675085178601,-5618.675512309163
2455128.2288712943,-6200.109945200893,-6200.110535664388
2455129.1495120605,-6806.790031316831,-6806.790665188463
2455130.070152826,-7396.385967543632,-7396.386959453009
2455130.9907935923,-7930.072208247233,-7930.07312912276
2455131.9114343585,-8381.376275942448,-8381.377175680469
2455132.832075124,-8742.210726450377,-8742.211686231445
2455133.7527158903,-9024.703234956198,-9024.704160437692
2455134.6733566565,-9258.408151409183,-9258.409142625982
2455135.593997422,-9483.538949600728,-9483.539587111667
2455136.5146381883,-9741.763930166553,-9741.764631682672
2455137.435278954,-10066.676507869553,-10066.676818251723
2455138.35591972,-10476.106452417001,-10476.106915355465
2455139.2765604863,-10968.041305005145,-10968.041798598546
2455140.197201252,-11521.076750532982,-11521.077300359239
2455141.117842018,-12099.301079159908,-12099.301769656759
2455142.038482784,-12660.493038051045,-12660.493814650708
2455142.95912355,-13165.759019690588,-13165.759938863059
2455143.879764316,-13588.407844997313,-13588.408863475335
2455144.800405082,-13920.032092308127,-13920.032958432448
2455145.721045848,-14172.404422579442,-14172.405485753632
2455146.6416866137,-14374.758611689344,-14374.75937166319
2455147.56232738,-14567.068997979251,-14567.069735539475
2455148.482968146,-14790.876035591173,-14790.876682451511
2455149.4036089117,-15079.747165269442,-15079.747703639914
2455150.324249678,-15451.560881989537,-15451.561449864825
2455151.244890444,-15904.37745360008,-15904.378056338797
2455152.1655312097,-16416.840193027878,-16416.840930688508
2455153.086171976,-16953.0181407586,-16953.01875389277
2455154.0068127415,-17470.58070365208,-17470.58132846486
2455154.9274535077,-17930.439696895577,-17930.44051421576
2455155.848094274,-18305.652046790878,-18305.653078565952
2455156.7687350395,-18587.549874985314,-18587.550523639173
2455157.6893758057,-18787.6935623937,-18787.694711955974
2455158.6100165714,-18935.21132497174,-18935.212219262703
2455159.5306573375,-19070.11597342699,-19070.116607885073
2455160.4512981037,-19234.144286988427,-19234.14493282715
2455161.3719388694,-19461.20279565378,-19461.203200076092
2455162.2925796355,-19769.60451358715,-19769.605021667423
2455163.213220401,-20157.87742384466,-20157.87788097665
2455164.1338611674,-20605.095173439033,-20605.095818200873
2455165.0545019335,-21075.661602079246,-21075.662241585895
2455165.975142699,-21527.448047831083,-21527.448588719588
2455166.8957834654,-21921.425603844516,-21921.42644662142
2455167.816424231,-22230.588311955347,-22230.58935276546
2455168.737064997,-22446.1221060146,-22446.122924212985
2455169.6577057634,-22579.41132280992,-22579.412331742307
2455170.578346529,-22659.428598002993,-22659.429154105892
2455171.498987295,-22726.095491473017,-22726.096223301076
2455172.4196280614,-22821.146803818745,-22821.14745298785
2455173.340268827,-22978.570572611385,-22978.570915082262
2455174.260909593,-23216.817740529117,-23216.818109020835
2455175.181550359,-23534.55900982562,-23534.559399924758
2455176.102191125,-23910.95564785531,-23910.956387319682
2455177.022831891,-24310.390074156054,-24310.390600078677
2455177.943472657,-24690.569076709267,-24690.56965856218
2455178.864113423,-25012.15903961063,-25012.159671494384
2455179.7847541887,-25247.742671456017,-25247.74359391565
2455180.705394955,-25388.05792322853,-25388.058442671503
2455181.626035721,-25444.08483460488,-25444.085941887894
2455182.5466764867,-25444.5179867399,-25444.518773276002
2455183.467317253,-25429.18087440183,-25429.181555608273
2455184.3879580186,-25439.909783932322,-25439.910316513393
2455185.3085987847,-25510.974965530833,-25510.97527533
2455186.229239551,-25661.23585308297,-25661.23611504262
2455187.1498803166,-25889.8227396743,-25889.822946184453
2455188.0705210827,-26176.329589109722,-26176.33020792361
2455188.9911618484,-26485.478548738432,-26485.479219142722
2455189.9118026146,-26775.183149416735,-26775.183611277844
2455190.8324433807,-27006.173238305735,-27006.174057940178
2455191.7530841464,-27150.981980299697,-27150.982506844935
2455192.6737249126,-27200.231339677666,-27200.23210268771
2455193.5943656787,-27164.79375460731,-27164.79449590767
2455194.5150064444,-27073.319709770818,-27073.320091724498
2455195.4356472106,-26965.702776423495,-26965.703502926623
2455196.3562879763,-26883.97453170997,-26883.975094377878
2455197.2769287424,-26862.698389876467,-26862.69865475601
2455198.1975695086,-26921.06965129306,-26921.070099099605
2455199.1182102743,-27058.525572538907,-27058.52563101942
2455200.0388510404,-27254.865226424903,-27254.866035759107
2455200.959491806,-27474.86885708067,-27474.86951984855
2455201.8801325723,-27676.336194145468,-27676.336685116163
2455202.8007733384,-27819.725176018914,-27819.725806364924
2455203.721414104,-27877.173817152234,-27877.174718058515
2455204.6420548703,-27838.84752189433,-27838.84803762878
2455205.562695636,-27715.16072648102,-27715.16155869814
2455206.483336402,-27534.377668987447,-27534.378245108597
2455207.4039771683,-27336.126961096612,-27336.127432709145
2455208.324617934,-27162.32937366274,-27162.329806289265
2455209.2452587,-27047.60245745413,-27047.60293854026
2455210.1658994663,-27011.3399334771,-27011.34043839187
2455211.086540232,-27053.274938477232,-27053.275004659692
2455212.007180998,-27153.538661346243,-27153.53922665134
2455212.927821764,-27277.209354906634,-27277.209909594883
2455213.84846253,-27382.295937979,-27382.29679352629
2455214.769103296,-27429.348607093994,-27429.34938785748
2455215.689744062,-27390.485443502304,-27390.485871293407
2455216.610384828,-27255.77932960444,-27255.7799868859
2455217.5310255936,-27035.545452345075,-27035.54607327164
2455218.45166636,-26757.999927114,-26758.000029748546
2455219.372307126,-26462.830382737495,-26462.831032205657
2455220.2929478916,-26192.153039762783,-26192.153537444683
2455221.213588658,-25980.907342116152,-25980.907651792728
2455222.1342294235,-25848.90115309919,-25848.901466658088
2455223.0548701896,-25796.312585407035,-25796.31277583791
2455223.975510956,-25803.675065468153,-25803.67586597015
2455224.8961517215,-25836.352920060155,-25836.353511533736
2455225.8167924876,-25852.469366876194,-25852.469931309075
2455226.7374332533,-25812.49138006056,-25812.491942247798
2455227.6580740195,-25688.270402453883,-25688.271250533457
2455228.5787147856,-25469.4833925491,-25469.484197608414
2455229.4993555513,-25165.99730859314,-25165.997802448703
2455230.4199963175,-24805.6183267708,-24805.618806392144
2455231.3406370836,-24427.736633823235,-24427.736984493662
2455232.2612778493,-24074.314533851808,-24074.314802107863
2455233.1819186155,-23780.284458637216,-23780.285047119847
2455234.102559381,-23565.554833863152,-23565.555012154633
2455235.0232001473,-23430.448221224793,-23430.44813110416
2455235.9438409135,-23355.626613146225,-23355.626925016968
2455236.864481679,-23306.51480754176,-23306.51543361788
2455237.7851224453,-23241.20894784766,-23241.209839738152
2455238.705763211,-23120.067678203526,-23120.068503861854
2455239.626403977,-22914.787970388083,-22914.788530721533
2455240.5470447433,-22614.892842464993,-22614.893350385675
2455241.467685509,-22230.147527104353,-22230.147964251057
2455242.388326275,-21788.34937160306,-21788.3494542746
2455243.308967041,-21328.997198495286,-21328.997639409154
2455244.229607807,-20894.292315423678,-20894.292676027828
2455245.150248573,-20519.51724880346,-20519.517504290274
2455246.070889339,-20225.003596362414,-20225.003750561216
2455246.991530105,-20011.5173847913,-20011.517669542256
2455247.9121708707,-19860.120133927114,-19860.12085203461
2455248.832811637,-19736.536688965774,-19736.53728381666
2455249.753452403,-19599.0272457724,-19599.02779191263
2455250.6740931687,-19407.970348709954,-19407.97081163975
2455251.594733935,-19134.956792062312,-19134.95755420383
2455252.515374701,-18769.31944752873,-18769.31999210622
2455253.4360154667,-18320.59676977444,-18320.597289197514
2455254.356656233,-17816.375349000464,-17816.37576002573
2455255.2772969985,-17295.996844542766,-17295.997153603657
2455256.1979377647,-16801.57646365006,-16801.576557225162
2455257.118578531,-16368.385895240226,-16368.386208526168
2455258.0392192965,-16016.803996324117,-16016.804181303349
2455258.9598600627,-15747.66600667727,-15747.666358253993
2455259.8805008284,-15542.081272027508,-15542.081594225605
2455260.8011415945,-15365.751244765253,-15365.751802645209
