|            JD |           Tempo |              BC |            432s |             430 |             423 |             405 | 
| 2461221.02946 |   26068.7069807 |             0.0 |    26069.735394 |   26069.7353931 |   26069.7353818 |   26069.7354517 |
|  2461221.9501 |   26324.9455784 |             0.0 |   26325.9509257 |   26325.9509248 |   26325.9509133 |   26325.9509832 |
| 2461222.87074 |   26550.2898348 |             0.0 |   26551.0422238 |    26551.042223 |   26551.0422115 |   26551.0422814 |
| 2461223.79138 |   26708.1537409 |             0.0 |   26708.4809394 |   26708.4809387 |    26708.480927 |   26708.4809969 |
| 2461224.71202 |   26776.0242441 |             0.0 |   26775.8514098 |   26775.8514093 |   26775.8513974 |   26775.8514673 |
| 2461225.63266 |   26750.6033756 |             0.0 |   26749.9696967 |   26749.9696963 |   26749.9696844 |   26749.9697545 |
| 2461226.55331 |   26648.5532165 |             0.0 |   26647.6037085 |   26647.6037082 |   26647.6036961 |   26647.6037663 |
| 2461227.47395 |    26502.677654 |             0.0 |   26501.6293829 |   26501.6293828 |   26501.6293705 |   26501.6294408 |
| 2461228.39459 |   26354.4091302 |             0.0 |   26353.5012006 |   26353.5012004 |    26353.501188 |   26353.5012585 |
| 2461229.31523 |   26244.3174731 |             0.0 |   26243.7579653 |   26243.7579653 |   26243.7579528 |   26243.7580235 |
| 2461230.23587 |   26202.8177367 |             0.0 |   26202.7345519 |   26202.7345521 |   26202.7345394 |   26202.7346103 |
| 2461231.15651 |   26243.1922441 |             0.0 |   26243.6036793 |   26243.6036795 |   26243.6036668 |   26243.6037379 |
| 2461232.07715 |   26358.5281557 |             0.0 |   26359.3401974 |   26359.3401978 |   26359.3401848 |   26359.3402562 |
| 2461232.99779 |    26523.277659 |             0.0 |   26524.3045464 |   26524.3045468 |   26524.3045338 |   26524.3046054 |
| 2461233.91843 |   26699.0784386 |             0.0 |   26700.0861932 |   26700.0861937 |   26700.0861807 |   26700.0862523 |
| 2461234.83907 |   26843.5153031 |             0.0 |    26844.272858 |   26844.2728587 |   26844.2728455 |   26844.2729171 |
| 2461235.75971 |   26919.8063109 |             0.0 |   26920.1403562 |    26920.140357 |   26920.1403437 |   26920.1404153 |
| 2461236.68035 |   26905.2114097 |             0.0 |   26905.0456162 |    26905.045617 |   26905.0456035 |   26905.0456751 |
| 2461237.60099 |    26796.230007 |             0.0 |   26795.6021877 |   26795.6021887 |   26795.6021752 |   26795.6022466 |
| 2461238.52164 |   26609.4016885 |             0.0 |   26608.4552486 |   26608.4552497 |   26608.4552361 |   26608.4553072 |
| 2461239.44228 |   26377.5298411 |             0.0 |   26376.4812493 |   26376.4812506 |   26376.4812369 |   26376.4813076 |
| 2461240.36292 |   26142.1943834 |             0.0 |   26141.2832592 |   26141.2832606 |   26141.2832468 |   26141.2833171 |
| 2461241.28356 |   25944.2638389 |             0.0 |   25943.6980383 |   25943.6980399 |   25943.6980261 |   25943.6980958 |
|  2461242.2042 |   25814.5745689 |             0.0 |   25814.4833529 |   25814.4833545 |   25814.4833407 |   25814.4834099 |
| 2461243.12484 |   25766.9071514 |             0.0 |   25767.3115702 |    25767.311572 |    25767.311558 |   25767.3116267 |
| 2461244.04548 |   25794.8611192 |             0.0 |   25795.6687131 |   25795.6687149 |   25795.6687009 |    25795.668769 |
| 2461244.96612 |   25873.3407709 |             0.0 |   25874.3662703 |   25874.3662722 |   25874.3662582 |   25874.3663256 |
| 2461245.88676 |   25964.3101901 |             0.0 |   25965.3194408 |   25965.3194429 |   25965.3194287 |   25965.3194957 |
|  2461246.8074 |   26025.5085184 |             0.0 |   26026.2708057 |   26026.2708078 |   26026.2707936 |     26026.27086 |
| 2461247.72804 |   26020.1247435 |             0.0 |    26020.465402 |   26020.4654043 |     26020.46539 |   26020.4654558 |
| 2461248.64868 |   25925.2243437 |             0.0 |   25925.0656765 |   25925.0656789 |   25925.0656646 |   25925.0657298 |
| 2461249.56932 |   25737.0051531 |             0.0 |   25736.3828397 |   25736.3828422 |   25736.3828279 |   25736.3828926 |
| 2461250.48997 |   25471.6721293 |             0.0 |   25470.7287436 |   25470.7287463 |   25470.7287318 |   25470.7287961 |
| 2461251.41061 |   25161.7424052 |             0.0 |   25160.6935237 |   25160.6935264 |    25160.693512 |   25160.6935758 |
| 2461252.33125 |   24848.6149688 |             0.0 |     24847.69975 |   24847.6997529 |   24847.6997384 |   24847.6998017 |
| 2461253.25189 |   24573.1068961 |             0.0 |   24572.5350884 |   24572.5350913 |   24572.5350768 |   24572.5351398 |
| 2461254.17253 |   24366.1254434 |             0.0 |   24366.0276378 |   24366.0276409 |   24366.0276262 |   24366.0276888 |
| 2461255.09317 |   24241.5970915 |             0.0 |   24241.9952381 |   24241.9952413 |   24241.9952268 |   24241.9952889 |
| 2461256.01381 |   24193.2777543 |             0.0 |   24194.0804556 |   24194.0804588 |   24194.0804442 |    24194.080506 |
| 2461256.93445 |   24196.1710393 |             0.0 |   24197.1947836 |    24197.194787 |   24197.1947723 |   24197.1948338 |
| 2461257.85509 |   24212.2305616 |             0.0 |   24213.2421698 |   24213.2421733 |   24213.2421586 |   24213.2422198 |
| 2461258.77573 |   24199.0470413 |             0.0 |   24199.8142235 |   24199.8142271 |   24199.8142123 |   24199.8142732 |
| 2461259.69637 |   24119.5230776 |             0.0 |   24119.8707089 |   24119.8707127 |   24119.8706979 |   24119.8707585 |
| 2461260.61701 |   23950.3459845 |             0.0 |    23950.194302 |   23950.1943058 |    23950.194291 |   23950.1943511 |
| 2461261.53765 |   23687.3054796 |             0.0 |   23686.6890603 |   23686.6890642 |   23686.6890494 |   23686.6891092 |
| 2461262.45829 |   23346.2532002 |             0.0 |    23345.313183 |   23345.3131869 |   23345.3131722 |   23345.3132314 |
| 2461263.37894 |   22959.4829217 |             0.0 |   22958.4335318 |   22958.4335358 |    22958.433521 |   22958.4335797 |
| 2461264.29958 |   22568.3528215 |             0.0 |   22567.4343997 |   22567.4344038 |   22567.4343891 |   22567.4344471 |
| 2461265.22022 |    22213.846567 |             0.0 |   22213.2685591 |   22213.2685633 |   22213.2685486 |   22213.2686058 |
| 2461266.14086 |   21927.2151268 |             0.0 |   21927.1094989 |   21927.1095033 |   21927.1094887 |    21927.109545 |
|  2461267.0615 |   21722.8507034 |             0.0 |   21723.2417415 |   21723.2417461 |   21723.2417314 |   21723.2417869 |
| 2461267.98214 |   21595.0176434 |             0.0 |   21595.8158188 |   21595.8158234 |   21595.8158088 |   21595.8158633 |
| 2461268.90278 |   21519.1885078 |             0.0 |    21520.210674 |   21520.2106787 |    21520.210664 |   21520.2107176 |
| 2461269.82342 |   21457.6784793 |             0.0 |   21458.6916183 |   21458.6916231 |   21458.6916086 |   21458.6916609 |
| 2461270.74406 |   21368.2971147 |             0.0 |   21369.0687596 |   21369.0687645 |     21369.06875 |   21369.0688013 |
|  2461271.6647 |   21214.0202464 |             0.0 |   21214.3743898 |   21214.3743948 |   21214.3743803 |   21214.3744306 |
| 2461272.58534 |   20971.4897577 |             0.0 |   20971.3452921 |   20971.3452973 |   20971.3452828 |    20971.345332 |
| 2461273.50598 |   20636.3804801 |             0.0 |   20635.7698762 |   20635.7698814 |    20635.769867 |   20635.7699151 |
| 2461274.42662 |   20224.4143573 |             0.0 |   20223.4774406 |   20223.4774458 |   20223.4774316 |   20223.4774785 |
| 2461275.34727 |   19767.7929697 |             0.0 |   19766.7434987 |   19766.7435041 |   19766.7434897 |   19766.7435358 |
| 2461276.26791 |   19307.8552959 |             0.0 |   19306.9330246 |     19306.93303 |   19306.9330158 |   19306.9330608 |
| 2461277.18855 |   18885.6474983 |             0.0 |   18885.0635407 |   18885.0635463 |   18885.0635321 |    18885.063576 |
| 2461278.10919 |   18532.5579431 |             0.0 |   18532.4453565 |   18532.4453622 |   18532.4453481 |   18532.4453911 |
| 2461279.02983 |   18263.1539296 |             0.0 |    18263.538203 |   18263.5382087 |   18263.5381948 |   18263.5382368 |
| 2461279.95047 |   18071.8636771 |             0.0 |   18072.6571525 |   18072.6571583 |   18072.6571443 |   18072.6571854 |
| 2461280.87111 |   17934.2600541 |             0.0 |   17935.2807225 |   17935.2807285 |   17935.2807145 |   17935.2807548 |
| 2461281.79175 |   17812.6469231 |             0.0 |   17813.6621306 |   17813.6621366 |   17813.6621228 |   17813.6621622 |
| 2461282.71239 |   17664.6844065 |             0.0 |   17665.4611865 |   17665.4611925 |   17665.4611787 |   17665.4612174 |
| 2461283.63303 |   17453.0629549 |             0.0 |   17453.4238705 |   17453.4238765 |   17453.4238629 |   17453.4239007 |
| 2461284.55367 |   17154.0346409 |             0.0 |   17153.8972414 |   17153.8972475 |   17153.8972339 |    17153.897271 |
| 2461285.47431 |   16762.8381996 |             0.0 |   16762.2336427 |    16762.233649 |   16762.2336355 |   16762.2336718 |
| 2461286.39495 |   16294.7828506 |             0.0 |   16293.8494509 |   16293.8494572 |   16293.8494438 |   16293.8494793 |
|  2461287.3156 |   15781.7472407 |             0.0 |   15780.6973105 |   15780.6973167 |   15780.6973034 |   15780.6973381 |
| 2461288.23624 |   15264.8847712 |             0.0 |   15263.9595231 |   15263.9595296 |   15263.9595163 |   15263.9595503 |
| 2461289.15688 |   14785.2244951 |             0.0 |   14784.6345072 |   14784.6345137 |   14784.6345005 |   14784.6345337 |
| 2461290.07752 |   14374.2897992 |             0.0 |   14374.1697657 |   14374.1697722 |   14374.1697591 |   14374.1697912 |
| 2461290.99816 |   14046.9058824 |             0.0 |   14047.2834061 |   14047.2834127 |   14047.2833998 |   14047.2834309 |
|  2461291.9188 |   13797.8268982 |             0.0 |   13798.6155782 |   13798.6155849 |   13798.6155721 |   13798.6156022 |
| 2461292.83944 |   13602.9557387 |             0.0 |   13603.9747246 |   13603.9747314 |   13603.9747186 |   13603.9747475 |
| 2461293.76008 |   13424.8760417 |             0.0 |   13425.8927432 |     13425.89275 |   13425.8927375 |   13425.8927651 |
| 2461294.68072 |   13221.4370566 |             0.0 |   13222.2183369 |   13222.2183438 |   13222.2183314 |   13222.2183576 |
| 2461295.60136 |    12955.416186 |             0.0 |   12955.7837333 |   12955.7837403 |    12955.783728 |    12955.783753 |
|   2461296.522 |   12603.0652025 |             0.0 |   12602.9350056 |   12602.9350126 |   12602.9350004 |    12602.935024 |
| 2461297.44264 |   12159.5746556 |             0.0 |   12158.9757881 |   12158.9757953 |   12158.9757831 |   12158.9758054 |
| 2461298.36328 |   11640.2097105 |             0.0 |   11639.2792878 |    11639.279295 |   11639.2792831 |   11639.2793037 |
| 2461299.28393 |   11076.8626755 |             0.0 |   11075.8131378 |    11075.813145 |   11075.8131333 |   11075.8131525 |
| 2461300.20457 |   10510.7989783 |             0.0 |   10509.8700289 |   10509.8700362 |   10509.8700246 |   10509.8700424 |
| 2461301.12521 |   9983.26082734 |             0.0 |   9982.66487247 |   9982.66487979 |   9982.66486834 |   9982.66488472 |
| 2461302.04585 |   9526.07435495 |             0.0 |   9525.94737065 |    9525.9473781 |   9525.94736679 |   9525.94738183 |
| 2461302.96649 |   9154.40482641 |             0.0 |   9154.77549663 |   9154.77550409 |   9154.77549297 |   9154.77550662 |
| 2461303.88713 |   8863.31838037 |             0.0 |   8864.10208907 |   8864.10209652 |   8864.10208547 |   8864.10209785 |
| 2461304.80777 |   8628.93761779 |             0.0 |   8629.95493091 |   8629.95493843 |   8629.95492758 |   8629.95493863 |
| 2461305.72841 |   8413.92199701 |             0.0 |   8414.94047528 |   8414.94048287 |   8414.94047222 |     8414.940482 |
| 2461306.64905 |   8176.02656359 |             0.0 |   8176.81288294 |   8176.81289053 |   8176.81288014 |   8176.81288866 |
| 2461307.56969 |   7877.77475702 |             0.0 |   7878.14912349 |   7878.14913121 |   7878.14912083 |   7878.14912828 |
| 2461308.49033 |   7495.04136683 |             0.0 |   7494.91815017 |   7494.91815783 |   7494.91814764 |   7494.91815397 |
| 2461309.41097 |   7022.57797743 |             0.0 |   7021.98516252 |   7021.98517011 |   7021.98516013 |   7021.98516532 |
| 2461310.33161 |   6475.22022032 |             0.0 |   6474.29311249 |   6474.29312021 |   6474.29311036 |   6474.29311462 |
| 2461311.25226 |   5884.50197805 |             0.0 |   5883.45221518 |    5883.4522229 |   5883.45221319 |   5883.45221638 |
|  2461312.1729 |   5291.45024722 |             0.0 |   5290.51811851 |   5290.51812623 |   5290.51811678 |   5290.51811891 |
| 2461313.09354 |   4737.21284679 |             0.0 |   4736.61073918 |   4736.61074691 |   4736.61073759 |   4736.61073885 |
| 2461314.01418 |    4253.6532931 |             0.0 |   4253.51895655 |   4253.51896433 |   4253.51895515 |   4253.51895541 |
| 2461314.93482 |   3856.07505879 |             0.0 |   3856.43896491 |   3856.43897276 |   3856.43896371 |   3856.43896304 |
| 2461315.85546 |   3539.72802228 |             0.0 |   3540.50693372 |   3540.50694157 |   3540.50693265 |   3540.50693092 |
|  2461316.7761 |   3280.90384053 |             0.0 |   3281.91942033 |   3281.91942805 |   3281.91941953 |    3281.9194166 |
| 2461317.69674 |   3042.36667438 |             0.0 |   3043.38667618 |    3043.3866839 |   3043.38667551 |   3043.38667152 |
| 2461318.61738 |   2781.88259276 |             0.0 |   2782.67353423 |   2782.67354209 |   2782.67353383 |   2782.67352864 |
| 2461319.53802 |   2461.89531134 |             0.0 |   2462.27631189 |   2462.27631974 |   2462.27631169 |   2462.27630523 |
| 2461320.45866 |   2058.13985643 |             0.0 |    2058.0237373 |   2058.02374529 |   2058.02373743 |   2058.02372958 |
|  2461321.3793 |   1565.22203233 |             0.0 |    1564.6351148 |   1564.63512266 |   1564.63511494 |   1564.63510588 |
| 2461322.29994 |   997.887679734 |             0.0 |   996.964113946 |   996.964121801 |   996.964114346 |   996.964103828 |
| 2461323.22059 |   387.692431115 |             0.0 |   386.642708694 |   386.642716615 |    386.64270936 |   386.642697311 |
| 2461324.14123 |   -224.17327607 |             0.0 |  -225.108600693 |  -225.108592772 |  -225.108599794 |  -225.108613308 |
| 2461325.06187 |  -796.253343281 |             0.0 |  -796.861330855 |  -796.861322934 |  -796.861329757 |  -796.861344801 |
| 2461325.98251 |  -1296.26517429 |             0.0 |  -1296.40656496 |  -1296.40655704 |  -1296.40656367 |  -1296.40658017 |
| 2461326.90315 |  -1708.43251478 |             0.0 |  -1708.07534702 |   -1708.0753391 |  -1708.07534549 |   -1708.0753635 |
| 2461327.82379 |  -2037.05302753 |             0.0 |  -2036.27901801 |  -2036.27901008 |  -2036.27901628 |  -2036.27903575 |
| 2461328.74443 |  -2305.47465711 |             0.0 |  -2304.46093752 |   -2304.4609296 |  -2304.46093559 |  -2304.46095649 |
| 2461329.66507 |  -2550.72147827 |             0.0 |  -2549.69977131 |  -2549.69976339 |  -2549.69976915 |  -2549.69979145 |
| 2461330.58571 |  -2814.99417808 |             0.0 |  -2814.19831111 |  -2814.19830322 |  -2814.19830878 |  -2814.19833245 |
| 2461331.50635 |  -3135.99142431 |             0.0 |  -3135.60352191 |  -3135.60351402 |  -3135.60351935 |  -3135.60354431 |
| 2461332.42699 |  -3538.26162045 |             0.0 |    -3538.370583 |  -3538.37057512 |  -3538.37058024 |  -3538.37060647 |
| 2461333.34763 |  -4027.56425628 |             0.0 |  -4028.14512987 |  -4028.14512201 |  -4028.14512694 |  -4028.14515437 |
| 2461334.26827 |    -4589.527833 |             0.0 |  -4590.44807436 |  -4590.44806654 |  -4590.44807127 |  -4590.44809986 |
| 2461335.18892 |  -5192.91466898 |             0.0 |  -5193.96408182 |  -5193.96407403 |  -5193.96407849 |  -5193.96410821 |
| 2461336.10956 |  -5796.74385174 |             0.0 |  -5797.68258822 |  -5797.68258047 |  -5797.68258473 |  -5797.68261548 |
|  2461337.0302 |  -6359.64552102 |             0.0 |   -6360.2592206 |  -6360.25921288 |   -6360.2592169 |  -6360.25924866 |
| 2461337.95084 |  -6849.30899305 |             0.0 |  -6849.45752685 |  -6849.45751916 |  -6849.45752302 |  -6849.45755571 |
| 2461338.87148 |   -7249.8622568 |             0.0 |  -7249.51202587 |  -7249.51201822 |  -7249.51202185 |  -7249.51205546 |
| 2461339.79212 |  -7565.49642581 |             0.0 |  -7564.72741171 |  -7564.72740408 |  -7564.72740751 |  -7564.72744196 |
| 2461340.71276 |  -7819.50084421 |             0.0 |  -7818.48914039 |  -7818.48913283 |  -7818.48913603 |  -7818.48917134 |
|  2461341.6334 |  -8048.93325046 |             0.0 |  -8047.91009645 |  -8047.91008893 |  -8047.91009189 |  -8047.91012807 |
| 2461342.55404 |  -8296.13731465 |             0.0 |  -8295.33685403 |  -8295.33684658 |  -8295.33684934 |  -8295.33688635 |
| 2461343.47468 |    -8599.052246 |             0.0 |  -8598.65785625 |  -8598.65784883 |  -8598.65785139 |   -8598.6578893 |
| 2461344.39532 |  -8982.52793431 |             0.0 |  -8982.62952017 |  -8982.62951278 |  -8982.62951511 |  -8982.62955395 |
| 2461345.31596 |  -9452.62766704 |             0.0 |  -9453.20249161 |  -9453.20248432 |  -9453.20248638 |  -9453.20252622 |
|  2461346.2366 |  -9995.22658762 |             0.0 |  -9996.14335075 |  -9996.14334346 |  -9996.14334532 |   -9996.1433862 |
| 2461347.15725 |  -10579.2158473 |             0.0 |   -10580.265095 |  -10580.2650878 |  -10580.2650894 |  -10580.2651314 |
| 2461348.07789 |  -11163.5850369 |             0.0 |  -11164.5270915 |  -11164.5270843 |  -11164.5270857 |  -11164.5271289 |
| 2461348.99853 |  -11706.7619453 |             0.0 |  -11707.3816556 |  -11707.3816485 |  -11707.3816496 |   -11707.381694 |
| 2461349.91917 |  -12176.0761559 |             0.0 |  -12176.2319208 |  -12176.2319137 |  -12176.2319146 |  -12176.2319602 |
| 2461350.83981 |  -12555.1844047 |             0.0 |  -12554.8408905 |  -12554.8408835 |  -12554.8408842 |   -12554.840931 |
| 2461351.76045 |  -12847.7634994 |             0.0 |  -12846.9993986 |  -12846.9993917 |  -12846.9993921 |  -12846.9994402 |
| 2461352.68109 |  -13076.6257064 |             0.0 |  -13075.6158947 |  -13075.6158878 |   -13075.615888 |  -13075.6159373 |
| 2461353.60173 |  -13278.4616833 |             0.0 |  -13277.4370489 |   -13277.437042 |   -13277.437042 |  -13277.4370925 |
| 2461354.52237 |  -13495.4116399 |             0.0 |  -13494.6066122 |  -13494.6066054 |  -13494.6066052 |  -13494.6066569 |
| 2461355.44301 |  -13765.3937882 |             0.0 |  -13764.9924329 |  -13764.9924262 |  -13764.9924257 |  -13764.9924786 |
| 2461356.36365 |  -14113.3985245 |             0.0 |  -14113.4930502 |  -14113.4930436 |  -14113.4930429 |  -14113.4930969 |
| 2461357.28429 |  -14545.7423111 |             0.0 |  -14546.3112588 |  -14546.3112522 |  -14546.3112512 |  -14546.3113063 |
| 2461358.20493 |  -15048.5904606 |             0.0 |  -15049.5037835 |   -15049.503777 |  -15049.5037758 |  -15049.5038319 |
| 2461359.12558 |  -15591.0897362 |             0.0 |  -15592.1386978 |  -15592.1386914 |    -15592.13869 |   -15592.138747 |
| 2461360.04622 |  -16132.3939431 |             0.0 |  -16133.3389379 |  -16133.3389316 |    -16133.33893 |  -16133.3389879 |
| 2461360.96686 |  -16630.9763606 |             0.0 |  -16631.6017661 |  -16631.6017599 |  -16631.6017581 |  -16631.6018168 |
|  2461361.8875 |  -17054.1012594 |             0.0 |  -17054.2640107 |  -17054.2640046 |  -17054.2640025 |  -17054.2640621 |
| 2461362.80814 |  -17385.2864217 |             0.0 |   -17384.949945 |  -17384.9499389 |  -17384.9499367 |   -17384.949997 |
| 2461363.72878 |  -17628.0587709 |             0.0 |  -17627.2995781 |  -17627.2995721 |  -17627.2995696 |  -17627.2996306 |
| 2461364.64942 |  -17805.1336595 |             0.0 |  -17804.1257644 |  -17804.1257585 |  -17804.1257558 |  -17804.1258173 |
| 2461365.57006 |  -17953.2195287 |             0.0 |  -17952.1931839 |  -17952.1931782 |  -17952.1931752 |  -17952.1932373 |
|  2461366.4907 |  -18114.6221281 |             0.0 |   -18113.812388 |  -18113.8123823 |  -18113.8123792 |  -18113.8124418 |
| 2461367.41134 |  -18327.5765738 |             0.0 |  -18327.1689651 |  -18327.1689595 |  -18327.1689562 |  -18327.1690192 |
| 2461368.33198 |  -18617.5086689 |             0.0 |  -18617.5958969 |  -18617.5958914 |  -18617.5958879 |  -18617.5959513 |
| 2461369.25262 |   -18991.218558 |             0.0 |  -18991.7811409 |  -18991.7811355 |  -18991.7811317 |  -18991.7811956 |
| 2461370.17326 |  -19435.3230948 |             0.0 |  -19436.2326946 |  -19436.2326893 |  -19436.2326853 |  -19436.2327496 |
| 2461371.09391 |  -19919.3038149 |             0.0 |  -19920.3525237 |  -19920.3525185 |  -19920.3525143 |  -19920.3525791 |
| 2461372.01455 |  -20402.4708653 |             0.0 |  -20403.4189945 |  -20403.4189894 |   -20403.418985 |  -20403.4190502 |
| 2461372.93519 |  -20843.2519989 |             0.0 |  -20843.8832484 |  -20843.8832434 |  -20843.8832388 |  -20843.8833045 |
| 2461373.85583 |  -21208.6837278 |             0.0 |  -21208.8538341 |  -21208.8538292 |  -21208.8538244 |  -21208.8538907 |
| 2461374.77647 |  -21481.9288711 |             0.0 |  -21481.5989433 |  -21481.5989385 |  -21481.5989335 |  -21481.5990004 |
| 2461375.69711 |  -21666.1026982 |             0.0 |  -21665.3485321 |  -21665.3485274 |  -21665.3485221 |  -21665.3485898 |
| 2461376.61775 |  -21783.5321805 |             0.0 |  -21782.5265124 |  -21782.5265078 |  -21782.5265024 |  -21782.5265707 |
| 2461377.53839 |  -21870.6174256 |             0.0 |  -21869.5897983 |  -21869.5897938 |  -21869.5897881 |  -21869.5898572 |
| 2461378.45903 |  -21969.4703552 |             0.0 |   -21968.656314 |  -21968.6563096 |  -21968.6563037 |  -21968.6563735 |
| 2461379.37967 |  -22118.2527952 |             0.0 |  -22117.8381112 |   -22117.838107 |  -22117.8381008 |  -22117.8381714 |
| 2461380.30031 |  -22342.4111956 |             0.0 |  -22342.4912276 |  -22342.4912235 |  -22342.4912172 |  -22342.4912885 |
| 2461381.22095 |  -22648.8267555 |             0.0 |  -22649.3836238 |  -22649.3836197 |  -22649.3836132 |  -22649.3836852 |
| 2461382.14159 |  -23024.2088689 |             0.0 |  -23025.1149178 |  -23025.1149139 |  -23025.1149071 |  -23025.1149798 |
| 2461383.06224 |  -23438.1009993 |             0.0 |  -23439.1493368 |  -23439.1493329 |   -23439.149326 |  -23439.1493993 |
| 2461383.98288 |   -23849.817332 |             0.0 |  -23850.7685772 |  -23850.7685735 |  -23850.7685664 |  -23850.7686402 |
| 2461384.90352 |  -24217.7179657 |             0.0 |  -24218.3549436 |    -24218.35494 |  -24218.3549327 |   -24218.355007 |
| 2461385.82416 |  -24508.7052944 |             0.0 |  -24508.8826768 |  -24508.8826733 |  -24508.8826658 |  -24508.8827406 |
|  2461386.7448 |  -24705.7708387 |             0.0 |  -24705.4478445 |  -24705.4478411 |  -24705.4478334 |  -24705.4479086 |
| 2461387.66544 |  -24811.8645476 |             0.0 |  -24811.1153614 |  -24811.1153582 |  -24811.1153503 |  -24811.1154257 |
| 2461388.58608 |  -24849.2075656 |             0.0 |  -24848.2038905 |  -24848.2038874 |  -24848.2038793 |   -24848.203955 |
| 2461389.50672 |  -24854.2014844 |             0.0 |  -24853.1722768 |  -24853.1722738 |  -24853.1722656 |  -24853.1723415 |
| 2461390.42736 |  -24869.0955214 |             0.0 |  -24868.2767374 |  -24868.2767346 |  -24868.2767261 |  -24868.2768022 |
|   2461391.348 |  -24932.3273929 |             0.0 |   -24931.906318 |  -24931.9063153 |  -24931.9063067 |  -24931.9063828 |
| 2461392.26864 |  -25069.7335906 |             0.0 |  -25069.8063907 |  -25069.8063882 |  -25069.8063794 |  -25069.8064556 |
| 2461393.18928 |  -25288.6465133 |             0.0 |  -25289.1968565 |  -25289.1968541 |  -25289.1968452 |  -25289.1969212 |
| 2461394.10992 |  -25576.2275701 |             0.0 |  -25577.1296802 |  -25577.1296779 |  -25577.1296689 |  -25577.1297448 |
| 2461395.03057 |   -25902.412401 |             0.0 |  -25903.4604612 |  -25903.4604591 |  -25903.4604498 |  -25903.4605256 |
| 2461395.95121 |  -26226.7985012 |             0.0 |  -26227.7528135 |  -26227.7528115 |  -26227.7528021 |  -26227.7528778 |
| 2461396.87185 |  -26507.8912607 |             0.0 |   -26508.533965 |  -26508.5339632 |  -26508.5339536 |   -26508.534029 |
| 2461397.79249 |  -26712.5981791 |             0.0 |  -26712.7826018 |  -26712.7826001 |  -26712.7825903 |  -26712.7826656 |
| 2461398.71313 |  -26823.7946134 |             0.0 |  -26823.4784378 |  -26823.4784362 |  -26823.4784263 |  -26823.4785014 |
| 2461399.63377 |  -26844.2330422 |             0.0 |   -26843.488975 |  -26843.4889736 |  -26843.4889635 |  -26843.4890385 |
| 2461400.55441 |  -26795.9100955 |             0.0 |  -26794.9084077 |  -26794.9084064 |  -26794.9083962 |  -26794.9084711 |
| 2461401.47505 |  -26715.0326258 |             0.0 |  -26714.0021836 |  -26714.0021825 |  -26714.0021721 |   -26714.002247 |
| 2461402.39569 |   -26643.735057 |             0.0 |  -26642.9119198 |  -26642.9119188 |  -26642.9119083 |  -26642.9119833 |
| 2461403.31633 |  -26620.4413659 |             0.0 |  -26620.0134238 |   -26620.013423 |  -26620.0134123 |  -26620.0134874 |
| 2461404.23697 |  -26671.0635139 |             0.0 |  -26671.1290594 |  -26671.1290586 |  -26671.1290478 |   -26671.129123 |
| 2461405.15761 |  -26803.0586166 |             0.0 |  -26803.6030052 |  -26803.6030046 |  -26803.6029936 |   -26803.603069 |
| 2461406.07825 |  -27003.6975882 |             0.0 |  -27004.5960055 |   -27004.596005 |  -27004.5959939 |  -27004.5960694 |
|  2461406.9989 |  -27242.9452864 |             0.0 |  -27243.9925192 |  -27243.9925188 |  -27243.9925076 |  -27243.9925832 |
| 2461407.91954 |  -27480.3012403 |             0.0 |  -27481.2583845 |  -27481.2583843 |  -27481.2583729 |  -27481.2584486 |
| 2461408.84018 |  -27674.0345975 |             0.0 |   -27674.682894 |  -27674.6828939 |  -27674.6828824 |  -27674.6829582 |
| 2461409.76082 |  -27790.7020163 |             0.0 |   -27790.893469 |   -27790.893469 |  -27790.8934573 |  -27790.8935332 |
| 2461410.68146 |   -27812.777165 |             0.0 |  -27812.4679925 |  -27812.4679927 |  -27812.4679809 |  -27812.4680568 |
|  2461411.6021 |  -27742.6436544 |             0.0 |  -27741.9044497 |    -27741.90445 |  -27741.9044381 |  -27741.9045139 |
| 2461412.52274 |  -27602.0398284 |             0.0 |  -27601.0402073 |  -27601.0402078 |  -27601.0401957 |  -27601.0402714 |
| 2461413.44338 |  -27427.0853599 |             0.0 |  -27426.0534162 |  -27426.0534168 |  -27426.0534046 |  -27426.0534802 |
| 2461414.36402 |  -27260.0167431 |             0.0 |  -27259.1889591 |  -27259.1889599 |  -27259.1889476 |  -27259.1890229 |
| 2461415.28466 |   -27139.534816 |             0.0 |  -27139.1002357 |  -27139.1002365 |  -27139.1002241 |  -27139.1002992 |
|  2461416.2053 |   -27091.956185 |             0.0 |  -27092.0145694 |  -27092.0145704 |  -27092.0145579 |  -27092.0146326 |
| 2461417.12594 |  -27125.2042449 |             0.0 |  -27125.7418654 |  -27125.7418665 |  -27125.7418539 |  -27125.7419282 |
| 2461418.04658 |   -27227.001658 |             0.0 |  -27227.8963204 |  -27227.8963217 |   -27227.896309 |  -27227.8963828 |
| 2461418.96723 |  -27367.6907779 |             0.0 |  -27368.7379644 |  -27368.7379658 |   -27368.737953 |  -27368.7380262 |
| 2461419.88787 |  -27507.0245901 |             0.0 |  -27507.9847952 |  -27507.9847968 |  -27507.9847839 |  -27507.9848565 |
| 2461420.80851 |  -27603.3845175 |             0.0 |  -27604.0384526 |  -27604.0384543 |  -27604.0384414 |  -27604.0385134 |
